loc,v(g),uniq_Op,uniq_Opnd,total_Op,total_Opnd,defects
36,13,0,0,0,0,FALSE
22,2,15,11,41,23,FALSE
32,5,18,11,78,41,FALSE
40,7,20,23,108,80,FALSE
17,3,14,10,30,14,FALSE
4,1,4,3,4,3,FALSE
14,2,12,10,33,17,FALSE
24,4,0,0,0,0,FALSE
14,2,0,0,0,0,FALSE
4,1,0,0,0,0,FALSE
7,2,9,2,13,6,FALSE
14,4,16,10,31,13,FALSE
17,4,0,0,0,0,FALSE
18,4,16,17,48,24,FALSE
7,1,5,6,8,6,FALSE
11,3,0,0,0,0,FALSE
4,1,4,3,4,3,FALSE
10,2,12,6,19,7,FALSE
10,2,12,6,19,7,FALSE
31,7,18,15,54,41,FALSE
17,2,8,6,14,11,FALSE
12,2,12,9,27,10,FALSE
31,15,0,0,0,0,FALSE
15,2,13,17,46,25,FALSE
20,5,0,0,0,0,FALSE
21,5,17,19,53,27,FALSE
12,3,0,0,0,0,FALSE
4,1,4,3,4,3,FALSE
36,13,0,0,0,0,FALSE
29,13,0,0,0,0,FALSE
30,7,16,18,59,44,FALSE
71,17,0,0,0,0,FALSE
12,2,8,12,34,31,FALSE
12,2,0,0,0,0,FALSE
18,3,12,11,24,18,FALSE
20,3,0,0,0,0,FALSE
20,3,12,10,30,23,FALSE
65,16,0,0,0,0,FALSE
79,18,23,31,162,134,FALSE
14,3,12,10,23,16,FALSE
19,5,0,0,0,0,FALSE
18,3,0,0,0,0,FALSE
6,1,8,5,13,7,FALSE
14,3,12,10,23,16,FALSE
5,1,0,0,0,0,FALSE
15,2,13,8,25,16,FALSE
9,3,9,6,11,7,FALSE
43,11,22,39,133,111,FALSE
17,2,16,11,33,20,FALSE
4,1,3,2,3,2,FALSE
24,2,9,10,32,21,FALSE
4,1,3,2,3,2,FALSE
5,1,4,3,5,3,FALSE
4,1,4,3,4,3,FALSE
41,12,17,22,59,22,FALSE
25,8,17,29,65,45,FALSE
101,11,35,72,196,159,FALSE
31,3,14,12,42,27,FALSE
16,2,0,0,0,0,FALSE
120,13,22,81,213,191,FALSE
76,8,17,37,122,81,FALSE
204,22,0,0,0,0,FALSE
52,8,0,0,0,0,FALSE
103,10,33,75,192,156,FALSE
34,3,0,0,0,0,FALSE
81,5,0,0,0,0,FALSE
62,5,20,51,206,176,FALSE
31,2,0,0,0,0,FALSE
143,29,0,0,0,0,FALSE
60,8,0,0,0,0,FALSE
7,2,0,0,0,0,FALSE
14,2,9,5,16,10,FALSE
7,2,0,0,0,0,FALSE
16,2,0,0,0,0,FALSE
59,4,0,0,0,0,FALSE
257,40,39,168,538,443,FALSE
85,3,13,46,172,168,FALSE
13,1,0,0,0,0,FALSE
32,2,0,0,0,0,FALSE
43,6,0,0,0,0,FALSE
20,5,0,0,0,0,FALSE
25,5,15,17,51,38,FALSE
24,2,0,0,0,0,FALSE
75,4,0,0,0,0,FALSE
79,7,0,0,0,0,FALSE
24,2,0,0,0,0,FALSE
95,11,0,0,0,0,FALSE
106,11,0,0,0,0,FALSE
107,11,0,0,0,0,FALSE
88,20,0,0,0,0,FALSE
84,16,0,0,0,0,FALSE
85,16,0,0,0,0,FALSE
84,16,0,0,0,0,FALSE
88,20,0,0,0,0,FALSE
74,7,0,0,0,0,FALSE
95,11,0,0,0,0,FALSE
104,11,0,0,0,0,FALSE
104,9,0,0,0,0,FALSE
55,2,0,0,0,0,FALSE
49,4,0,0,0,0,FALSE
133,7,0,0,0,0,FALSE
113,5,0,0,0,0,FALSE
126,16,0,0,0,0,FALSE
333,53,0,0,0,0,FALSE
88,20,0,0,0,0,FALSE
73,11,0,0,0,0,FALSE
90,21,0,0,0,0,FALSE
11,2,0,0,0,0,FALSE
85,17,0,0,0,0,FALSE
96,19,0,0,0,0,FALSE
25,4,0,0,0,0,FALSE
97,17,0,0,0,0,FALSE
36,3,13,25,71,54,FALSE
28,4,11,24,40,33,FALSE
9,1,6,5,8,6,FALSE
36,9,0,0,0,0,FALSE
59,14,0,0,0,0,FALSE
38,10,0,0,0,0,FALSE
45,10,0,0,0,0,FALSE
50,11,0,0,0,0,FALSE
38,9,0,0,0,0,FALSE
57,14,0,0,0,0,FALSE
38,10,0,0,0,0,FALSE
52,11,0,0,0,0,FALSE
53,11,0,0,0,0,FALSE
15,6,0,0,0,0,FALSE
17,5,0,0,0,0,FALSE
4,1,3,1,3,1,FALSE
30,7,19,14,59,42,FALSE
4,1,3,1,3,1,FALSE
4,1,4,1,4,1,FALSE
12,2,8,5,19,13,FALSE
24,5,16,17,44,27,FALSE
43,5,14,30,102,89,FALSE
36,5,11,11,73,41,FALSE
22,3,13,15,42,25,FALSE
61,11,13,16,101,36,FALSE
18,4,9,13,31,23,FALSE
11,2,6,2,10,4,FALSE
4,1,3,1,3,1,FALSE
4,1,5,3,6,3,FALSE
54,20,9,30,50,53,FALSE
15,4,7,7,19,9,FALSE
9,1,0,0,0,0,FALSE
13,3,14,8,20,12,FALSE
78,7,21,36,177,120,FALSE
26,10,0,0,0,0,FALSE
10,2,0,0,0,0,FALSE
36,8,0,0,0,0,FALSE
19,3,16,10,30,22,FALSE
12,1,0,0,0,0,FALSE
13,1,0,0,0,0,FALSE
32,8,15,18,51,33,FALSE
23,2,12,7,27,15,FALSE
19,4,10,10,27,16,FALSE
14,3,14,5,19,10,FALSE
4,1,0,0,0,0,FALSE
18,2,0,0,0,0,FALSE
12,2,0,0,0,0,FALSE
32,3,0,0,0,0,FALSE
11,5,0,0,0,0,FALSE
32,3,0,0,0,0,FALSE
33,4,0,0,0,0,FALSE
33,4,0,0,0,0,FALSE
25,5,0,0,0,0,FALSE
33,3,0,0,0,0,FALSE
58,6,21,26,98,64,FALSE
12,10,0,0,0,0,FALSE
18,4,10,8,27,8,FALSE
14,2,0,0,0,0,FALSE
20,10,0,0,0,0,FALSE
15,7,0,0,0,0,FALSE
17,2,0,0,0,0,FALSE
11,2,10,4,14,6,FALSE
41,10,18,19,95,73,FALSE
18,3,7,4,19,6,FALSE
14,3,11,6,15,10,FALSE
14,3,13,7,17,11,FALSE
18,3,9,5,18,12,FALSE
4,1,6,2,6,2,FALSE
4,1,3,1,3,1,FALSE
10,5,17,12,39,23,FALSE
10,7,0,0,0,0,FALSE
4,1,5,4,7,4,FALSE
4,1,6,2,7,2,FALSE
4,1,3,1,3,1,FALSE
4,2,8,3,10,4,FALSE
28,3,12,13,36,29,FALSE
24,28,0,0,0,0,FALSE
18,3,14,9,26,16,FALSE
4,1,3,1,3,1,FALSE
23,7,20,13,42,20,FALSE
26,4,13,13,30,20,FALSE
15,3,11,6,15,9,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
24,4,12,14,30,18,FALSE
24,4,12,14,30,18,FALSE
13,1,9,5,29,17,FALSE
53,8,30,34,74,47,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
19,6,15,14,44,35,FALSE
4,1,3,1,3,1,FALSE
40,11,21,22,58,30,FALSE
30,7,14,16,47,30,FALSE
24,19,11,17,99,61,FALSE
4,1,5,1,5,1,FALSE
20,3,12,16,33,26,FALSE
5,1,6,2,6,2,FALSE
11,2,7,4,13,4,FALSE
4,1,3,1,3,1,FALSE
13,1,9,4,14,7,FALSE
66,7,18,46,137,114,FALSE
5,1,6,2,6,2,FALSE
13,3,0,0,0,0,FALSE
15,4,9,4,18,12,FALSE
39,7,0,0,0,0,FALSE
39,12,0,0,0,0,FALSE
20,6,0,0,0,0,FALSE
15,5,17,8,30,18,FALSE
16,4,0,0,0,0,FALSE
23,1,0,0,0,0,FALSE
41,6,0,0,0,0,FALSE
16,5,17,11,26,17,FALSE
28,1,0,0,0,0,FALSE
34,6,0,0,0,0,FALSE
11,4,0,0,0,0,FALSE
32,7,0,0,0,0,FALSE
70,5,0,0,0,0,FALSE
46,8,14,11,53,40,FALSE
20,22,0,0,0,0,FALSE
4,1,3,1,3,1,FALSE
19,6,17,7,50,31,FALSE
13,3,12,5,17,10,FALSE
4,1,4,2,4,2,FALSE
4,1,3,1,3,1,FALSE
31,6,13,12,54,35,FALSE
17,3,9,5,18,12,FALSE
4,1,5,1,5,1,FALSE
4,1,3,1,3,1,FALSE
4,1,7,3,7,3,FALSE
206,14,19,37,505,269,FALSE
20,3,15,13,31,21,FALSE
22,3,15,14,33,23,FALSE
18,3,13,13,28,20,FALSE
19,3,12,15,27,20,FALSE
21,3,14,12,30,21,FALSE
21,3,15,13,32,21,FALSE
23,4,15,13,34,23,FALSE
4,1,5,1,5,1,FALSE
4,1,3,1,3,1,FALSE
4,1,5,1,5,1,FALSE
26,16,0,0,0,0,FALSE
4,1,3,1,3,1,FALSE
4,1,4,1,4,1,FALSE
4,1,6,1,6,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
27,11,7,24,56,54,FALSE
20,5,17,6,40,19,FALSE
19,5,13,8,31,18,FALSE
11,3,11,8,14,11,FALSE
27,5,12,12,31,18,FALSE
12,2,7,10,18,16,FALSE
39,2,8,34,51,48,FALSE
21,2,13,19,51,33,FALSE
50,11,20,23,80,59,FALSE
69,7,19,27,91,65,FALSE
14,2,9,6,12,10,FALSE
4,1,6,2,7,2,FALSE
4,1,3,1,3,1,FALSE
51,6,17,35,52,75,FALSE
23,3,11,20,67,58,FALSE
4,1,3,1,3,1,FALSE
14,3,13,7,19,12,FALSE
40,11,16,33,75,59,FALSE
14,2,0,0,0,0,FALSE
17,2,0,0,0,0,FALSE
15,4,0,0,0,0,FALSE
61,15,18,22,115,68,FALSE
16,2,11,7,14,9,FALSE
14,2,0,0,0,0,FALSE
4,1,7,2,7,2,FALSE
4,1,7,2,7,2,FALSE
4,1,4,1,4,1,FALSE
11,2,10,6,15,8,FALSE
20,5,17,11,26,17,FALSE
4,1,4,1,5,1,FALSE
4,1,6,1,6,1,FALSE
4,1,3,1,3,1,FALSE
17,2,0,0,0,0,FALSE
4,1,5,1,5,1,FALSE
8,1,11,5,15,7,FALSE
33,4,0,0,0,0,FALSE
21,7,16,7,38,18,FALSE
80,8,28,40,149,97,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
11,2,10,4,16,5,FALSE
4,1,3,1,3,1,FALSE
25,4,12,7,45,25,FALSE
12,10,0,0,0,0,FALSE
21,4,10,10,27,16,FALSE
16,4,10,10,26,16,FALSE
13,2,9,8,18,13,FALSE
4,1,5,1,5,1,FALSE
10,2,12,6,18,9,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
22,4,8,7,27,22,FALSE
21,5,18,13,39,25,FALSE
19,4,12,7,31,14,FALSE
4,1,3,1,3,1,FALSE
62,11,25,24,79,40,FALSE
4,1,3,1,3,1,FALSE
57,12,21,22,76,45,FALSE
4,1,6,2,7,2,FALSE
4,1,6,2,7,2,FALSE
19,4,12,7,31,14,FALSE
4,1,6,2,6,2,FALSE
4,1,4,1,5,1,FALSE
9,1,6,5,28,13,FALSE
36,7,6,15,36,27,FALSE
20,3,0,0,0,0,FALSE
15,5,0,0,0,0,FALSE
32,7,13,9,40,28,FALSE
18,4,12,6,21,18,FALSE
17,3,10,4,17,10,FALSE
13,2,12,7,19,10,FALSE
23,3,10,5,22,12,FALSE
46,9,21,22,104,48,FALSE
25,9,13,16,55,39,FALSE
16,3,11,10,22,16,FALSE
24,28,0,0,0,0,FALSE
23,13,10,11,68,33,FALSE
14,13,0,0,0,0,FALSE
4,1,3,1,3,1,FALSE
18,2,15,12,27,15,FALSE
16,1,10,13,26,17,FALSE
4,1,5,5,7,5,FALSE
32,9,17,16,76,53,FALSE
4,1,3,1,3,1,FALSE
18,3,6,7,16,11,FALSE
44,4,19,27,65,47,FALSE
12,5,0,0,0,0,FALSE
12,5,17,7,30,17,FALSE
41,19,0,0,0,0,FALSE
7,2,7,4,10,4,FALSE
17,5,0,0,0,0,FALSE
14,2,13,7,27,17,FALSE
9,1,8,6,13,8,FALSE
209,16,29,49,340,207,FALSE
12,1,0,0,0,0,FALSE
13,1,0,0,0,0,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
19,1,8,11,53,27,FALSE
29,9,8,15,39,22,FALSE
23,4,15,14,29,21,FALSE
21,5,18,13,39,25,FALSE
15,3,5,6,14,7,FALSE
103,13,23,33,203,118,FALSE
11,2,9,3,16,5,FALSE
90,12,0,0,0,0,FALSE
12,1,0,0,0,0,FALSE
13,1,0,0,0,0,FALSE
11,4,8,8,18,8,FALSE
20,3,0,0,0,0,FALSE
4,1,5,2,5,2,FALSE
11,2,11,7,16,9,FALSE
4,1,3,1,3,1,FALSE
4,1,4,2,4,2,FALSE
51,7,22,23,67,44,FALSE
20,10,11,12,56,28,FALSE
25,13,11,14,72,36,FALSE
27,4,16,8,37,25,FALSE
35,7,20,22,47,39,FALSE
119,35,0,0,0,0,FALSE
25,10,17,14,61,41,FALSE
16,5,11,7,33,22,FALSE
4,1,3,1,3,1,FALSE
4,1,5,4,7,4,FALSE
32,7,13,9,40,28,FALSE
13,2,7,3,13,8,FALSE
17,3,10,4,17,10,FALSE
35,6,18,12,74,40,FALSE
23,3,10,5,22,12,FALSE
14,3,0,0,0,0,FALSE
7,1,7,5,9,6,FALSE
4,1,6,2,7,2,FALSE
18,3,6,7,16,11,FALSE
13,3,11,5,16,10,FALSE
25,5,0,0,0,0,FALSE
4,1,3,1,3,1,FALSE
21,5,11,8,33,10,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
11,2,5,4,9,4,FALSE
4,1,3,1,3,1,FALSE
24,3,13,16,35,25,FALSE
18,8,12,6,36,16,FALSE
21,4,13,14,43,29,FALSE
11,3,14,8,19,12,FALSE
33,5,17,15,82,39,FALSE
4,1,5,1,5,1,FALSE
15,2,0,0,0,0,FALSE
4,1,4,2,4,2,FALSE
5,1,6,1,6,1,FALSE
25,8,19,10,55,32,FALSE
4,1,3,1,3,1,FALSE
29,8,13,5,44,30,FALSE
30,5,8,13,37,24,FALSE
18,3,12,6,16,10,FALSE
32,6,20,14,55,33,FALSE
16,2,11,7,18,11,FALSE
16,2,11,7,18,11,FALSE
5,3,10,6,15,9,FALSE
14,2,10,5,19,11,FALSE
17,2,9,4,17,10,FALSE
14,2,9,6,19,12,FALSE
44,8,17,11,61,40,FALSE
14,7,16,12,35,24,FALSE
13,6,14,11,27,20,FALSE
4,1,3,1,3,1,FALSE
29,6,14,7,45,29,FALSE
14,3,12,8,26,16,FALSE
21,10,0,0,0,0,FALSE
42,8,15,15,72,40,FALSE
23,4,16,20,51,31,FALSE
4,1,3,1,3,1,FALSE
4,1,4,1,4,1,FALSE
5,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,5,2,5,2,FALSE
4,1,5,2,5,2,FALSE
4,1,3,1,3,1,FALSE
4,1,5,1,5,1,FALSE
16,8,14,8,43,26,FALSE
42,4,14,13,46,31,FALSE
4,1,6,2,7,2,FALSE
4,1,0,0,0,0,FALSE
27,2,0,0,0,0,FALSE
4,1,5,3,6,3,FALSE
4,1,5,1,5,1,FALSE
21,5,11,8,33,10,FALSE
4,1,6,2,6,2,FALSE
173,12,26,53,279,198,FALSE
4,1,3,1,3,1,FALSE
9,1,14,6,18,9,FALSE
9,1,13,5,16,8,FALSE
6,1,7,3,7,3,FALSE
12,1,0,0,0,0,FALSE
13,1,0,0,0,0,FALSE
19,3,11,9,26,16,FALSE
48,6,0,0,0,0,FALSE
4,1,6,1,6,1,FALSE
47,12,20,29,73,49,FALSE
63,4,17,44,105,89,FALSE
6,1,5,3,9,4,FALSE
70,5,0,0,0,0,FALSE
20,2,14,9,61,24,FALSE
23,28,10,21,138,73,FALSE
5,1,6,2,6,2,FALSE
5,1,6,2,6,2,FALSE
4,1,4,1,4,1,FALSE
4,1,4,1,4,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
52,12,9,26,80,58,FALSE
21,4,15,9,33,23,FALSE
15,5,13,10,26,18,FALSE
31,7,18,17,51,29,FALSE
31,7,16,16,39,23,FALSE
25,7,13,16,44,28,FALSE
20,6,14,15,33,17,FALSE
51,7,17,22,82,68,FALSE
17,2,0,0,0,0,FALSE
17,2,0,0,0,0,FALSE
39,9,19,16,56,35,FALSE
4,1,4,1,5,1,FALSE
14,2,11,3,15,6,FALSE
11,2,10,3,13,6,FALSE
21,4,0,0,0,0,FALSE
8,2,11,6,15,8,FALSE
25,5,14,8,39,15,FALSE
8,2,10,6,14,8,FALSE
48,5,17,14,77,49,FALSE
193,25,23,45,365,261,FALSE
313,27,25,92,436,324,FALSE
37,4,11,21,37,31,FALSE
18,5,12,6,24,12,FALSE
5,1,5,2,5,2,FALSE
19,6,0,0,0,0,FALSE
44,6,16,23,77,45,FALSE
70,26,0,0,0,0,FALSE
16,4,0,0,0,0,FALSE
37,6,0,0,0,0,FALSE
74,27,0,0,0,0,FALSE
56,9,0,0,0,0,FALSE
32,5,13,16,62,42,FALSE
34,14,0,0,0,0,FALSE
10,2,0,0,0,0,FALSE
10,1,8,7,11,8,FALSE
27,14,0,0,0,0,FALSE
25,10,17,14,61,41,FALSE
24,15,0,0,0,0,FALSE
25,2,10,6,18,12,FALSE
17,5,0,0,0,0,FALSE
13,2,0,0,0,0,FALSE
24,11,0,0,0,0,FALSE
14,3,0,0,0,0,FALSE
27,7,20,9,45,29,FALSE
68,11,16,35,110,81,FALSE
10,1,8,6,17,9,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
16,1,11,7,20,12,FALSE
26,5,17,18,67,38,FALSE
18,3,9,10,22,16,FALSE
32,4,0,0,0,0,FALSE
4,1,6,2,7,2,FALSE
4,1,5,1,5,1,FALSE
20,2,9,12,27,20,FALSE
20,2,9,12,27,20,FALSE
51,11,19,16,83,42,FALSE
4,1,3,1,3,1,FALSE
24,6,13,9,28,18,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
21,5,11,8,33,10,FALSE
4,1,5,1,5,1,FALSE
8,2,8,8,17,10,FALSE
4,1,3,1,3,1,FALSE
4,1,7,5,9,5,FALSE
4,1,3,1,3,1,FALSE
4,1,7,4,8,4,FALSE
5,1,7,7,11,7,FALSE
4,1,7,7,11,7,FALSE
4,1,7,5,8,5,FALSE
25,5,11,12,33,20,FALSE
12,2,9,16,28,24,FALSE
13,2,9,11,20,16,FALSE
48,25,14,18,132,106,FALSE
9,3,10,3,15,8,FALSE
4,1,5,3,6,3,FALSE
4,1,5,3,6,3,FALSE
4,1,5,2,5,2,FALSE
13,2,11,6,17,10,FALSE
4,1,5,2,5,2,FALSE
4,1,5,2,5,2,FALSE
6,1,7,4,13,6,FALSE
4,1,6,2,6,2,FALSE
4,1,5,2,5,2,FALSE
4,1,5,2,5,2,FALSE
11,2,10,3,17,5,FALSE
19,4,10,10,27,16,FALSE
4,1,3,1,3,1,FALSE
9,1,10,7,22,11,FALSE
19,3,11,6,32,18,FALSE
4,1,3,1,3,1,FALSE
6,1,6,1,6,1,FALSE
70,15,24,29,96,51,FALSE
25,4,14,12,34,21,FALSE
15,1,10,11,22,13,FALSE
46,13,0,0,0,0,FALSE
9,2,10,6,13,7,FALSE
4,1,7,4,8,4,FALSE
59,8,20,41,135,98,FALSE
23,6,14,14,31,23,FALSE
24,2,14,8,52,22,FALSE
26,4,13,13,30,20,FALSE
13,3,14,12,22,16,FALSE
15,3,13,11,21,15,FALSE
23,4,19,14,34,22,FALSE
20,4,0,0,0,0,FALSE
24,4,16,33,62,45,FALSE
32,2,14,12,42,22,FALSE
33,5,13,13,32,23,FALSE
18,1,9,9,36,19,FALSE
68,8,16,18,78,58,FALSE
31,7,15,9,36,24,FALSE
4,1,3,1,3,1,FALSE
167,27,18,37,245,216,FALSE
4,1,3,1,3,1,FALSE
4,1,6,2,7,2,FALSE
13,3,8,7,18,14,FALSE
20,5,11,9,33,10,FALSE
34,4,19,15,83,43,FALSE
4,1,6,2,7,2,FALSE
4,1,3,1,3,1,FALSE
4,1,5,1,5,1,FALSE
15,3,16,8,32,16,FALSE
4,1,6,2,7,2,FALSE
15,6,6,12,29,16,FALSE
21,6,17,9,33,20,FALSE
6,1,4,4,7,4,FALSE
4,1,6,2,7,2,FALSE
10,3,0,0,0,0,FALSE
7,2,0,0,0,0,FALSE
70,4,15,27,98,74,FALSE
30,2,15,13,41,25,FALSE
5,1,5,2,5,2,FALSE
6,1,7,3,8,4,FALSE
4,1,3,1,3,1,FALSE
12,2,12,11,24,13,FALSE
4,1,3,1,3,1,FALSE
4,1,6,2,7,2,FALSE
4,1,6,2,7,2,FALSE
4,1,7,2,7,2,FALSE
4,1,6,2,7,2,FALSE
13,4,11,10,16,12,FALSE
58,10,21,41,138,120,FALSE
53,5,17,36,117,98,FALSE
21,3,13,13,46,34,FALSE
22,5,0,0,0,0,FALSE
20,3,0,0,0,0,FALSE
19,4,10,10,27,16,FALSE
4,1,5,3,6,3,FALSE
21,8,0,0,0,0,FALSE
22,5,9,11,36,30,FALSE
28,9,17,11,51,29,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,0,0,0,0,FALSE
4,1,3,1,3,1,FALSE
4,1,3,1,3,1,FALSE
4,1,0,0,0,0,FALSE
4,1,3,1,3,1,FALSE
31,10,17,20,68,47,FALSE
33,6,16,22,58,44,FALSE
11,4,5,7,15,10,FALSE
20,5,10,5,28,10,FALSE
14,3,12,5,17,10,FALSE
10,1,8,7,23,12,FALSE
23,20,21,9,128,75,FALSE
19,4,5,8,19,10,FALSE
56,12,17,14,60,35,FALSE
4,1,3,1,3,1,FALSE
45,9,0,0,0,0,FALSE
59,82,0,0,0,0,FALSE
92,17,0,0,0,0,FALSE
17,2,10,10,28,15,FALSE
30,8,14,16,44,16,FALSE
4,1,3,1,3,1,FALSE
8,1,0,0,0,0,FALSE
19,5,11,12,32,20,FALSE
11,1,10,5,19,8,FALSE
28,1,13,11,42,22,FALSE
31,4,18,14,77,46,FALSE
44,11,19,29,103,74,FALSE
10,7,0,0,0,0,FALSE
11,1,11,5,14,6,FALSE
4,1,7,4,8,5,FALSE
9,1,8,5,13,7,FALSE
6,1,8,4,17,8,FALSE
1,1,3,1,3,1,FALSE
1,1,3,1,3,1,FALSE
1,1,3,1,3,1,FALSE
1,1,3,1,3,1,FALSE
1,1,5,2,5,2,FALSE
4,1,4,1,4,1,FALSE
4,1,3,2,3,2,FALSE
9,4,13,5,19,10,FALSE
11,1,4,10,16,15,FALSE
14,2,6,14,21,16,FALSE
13,2,9,12,17,13,FALSE
126,17,30,68,299,230,FALSE
24,1,7,22,46,40,FALSE
139,17,32,48,288,215,FALSE
11,3,12,8,18,11,FALSE
4,1,3,1,3,1,FALSE
12,3,13,8,19,11,FALSE
7,1,4,7,8,8,FALSE
30,1,8,25,47,38,FALSE
16,3,16,7,19,12,FALSE
29,1,8,24,44,37,FALSE
16,3,16,7,19,12,FALSE
11,2,6,3,7,4,FALSE
7,1,3,2,3,2,FALSE
7,1,3,2,3,2,FALSE
17,1,8,16,31,23,FALSE
77,9,17,31,104,64,FALSE
14,2,11,11,27,16,FALSE
14,2,14,11,30,16,FALSE
14,2,12,11,26,15,FALSE
13,2,11,11,25,15,FALSE
16,2,11,13,29,18,FALSE
15,2,11,12,26,16,FALSE
13,2,11,11,25,15,FALSE
13,2,11,11,25,15,FALSE
13,2,11,11,23,14,FALSE
13,2,0,0,0,0,FALSE
17,2,11,14,25,16,FALSE
38,3,13,21,50,38,FALSE
45,8,22,17,88,45,FALSE
19,2,16,12,38,20,FALSE
71,12,21,40,171,119,FALSE
27,4,16,20,46,28,FALSE
39,4,14,22,56,36,FALSE
19,2,14,10,22,12,FALSE
40,4,12,27,63,41,FALSE
11,2,10,10,20,12,FALSE
21,3,16,14,34,18,FALSE
19,3,16,13,28,20,FALSE
34,4,14,16,41,23,FALSE
14,2,11,11,25,15,FALSE
59,6,16,27,95,62,FALSE
64,7,17,36,81,51,FALSE
46,5,16,26,65,41,FALSE
22,3,13,13,28,18,FALSE
14,2,11,11,27,16,FALSE
28,4,0,0,0,0,FALSE
16,2,11,14,32,20,FALSE
21,3,15,9,23,15,FALSE
53,7,17,20,59,33,FALSE
23,2,14,11,27,15,FALSE
17,3,10,7,16,7,FALSE
20,3,12,7,20,8,FALSE
13,2,11,11,25,15,FALSE
14,2,11,11,27,16,FALSE
33,5,26,27,87,57,FALSE
61,7,14,24,96,69,FALSE
17,2,5,12,19,16,FALSE
5,2,6,5,9,7,FALSE
19,2,11,8,18,11,FALSE
14,2,11,11,23,14,FALSE
14,2,0,0,0,0,FALSE
13,2,12,11,24,14,FALSE
13,2,0,0,0,0,FALSE
17,2,11,14,27,17,FALSE
49,5,0,0,0,0,FALSE
14,2,13,11,25,14,FALSE
21,3,16,14,34,27,FALSE
19,1,5,9,17,15,FALSE
23,4,0,0,0,0,FALSE
15,2,9,8,18,10,FALSE
33,5,11,19,37,32,FALSE
10,4,9,5,14,5,FALSE
46,6,21,19,76,37,FALSE
16,2,11,7,22,11,FALSE
53,6,19,31,87,59,FALSE
52,5,21,32,91,60,FALSE
43,5,0,0,0,0,FALSE
35,4,19,17,45,25,FALSE
51,8,20,37,70,53,FALSE
19,1,5,9,17,15,FALSE
14,2,11,11,27,16,FALSE
45,5,17,20,64,46,FALSE
19,1,5,9,17,15,FALSE
45,4,22,18,75,45,FALSE
44,3,15,15,58,34,FALSE
84,8,21,28,156,83,FALSE
32,4,17,12,39,24,FALSE
49,6,17,20,59,34,FALSE
23,2,13,12,25,17,FALSE
23,3,15,10,26,16,FALSE
20,2,17,8,28,14,FALSE
32,4,17,12,39,24,FALSE
49,6,17,20,59,34,FALSE
23,2,13,12,25,17,FALSE
22,3,15,9,24,14,FALSE
16,2,11,10,21,15,FALSE
39,5,23,19,69,37,FALSE
25,3,17,12,41,21,FALSE
32,4,15,16,38,22,FALSE
32,4,18,16,49,27,FALSE
57,6,21,25,77,49,FALSE
37,5,18,22,65,39,FALSE
46,5,16,24,68,43,FALSE
52,6,17,26,78,45,FALSE
30,3,16,16,44,22,FALSE
15,2,11,11,27,16,FALSE
42,4,19,26,74,48,FALSE
46,5,19,31,83,58,FALSE
41,5,0,0,0,0,FALSE
32,4,19,16,41,23,FALSE
53,8,20,38,72,55,FALSE
32,3,14,8,111,45,FALSE
50,3,15,16,77,48,FALSE
19,2,11,8,18,11,FALSE
21,2,14,10,28,15,FALSE
32,4,16,13,40,22,FALSE
15,2,12,11,28,16,FALSE
33,3,15,22,45,30,FALSE
13,2,11,11,23,14,FALSE
13,2,7,5,11,8,FALSE
13,2,11,11,23,14,FALSE
82,7,22,42,171,105,FALSE
17,2,15,12,34,18,FALSE
29,3,18,10,37,21,FALSE
31,3,18,15,52,30,FALSE
22,2,10,15,29,19,FALSE
40,2,12,15,70,38,FALSE
14,2,11,12,26,16,FALSE
24,7,16,11,40,18,FALSE
5,2,9,5,15,7,FALSE
5,2,9,3,14,5,FALSE
38,3,16,20,66,38,FALSE
14,2,0,0,0,0,FALSE
